Key,Date,Volume,Disc,max_T,min_T,avg_T,precipitation,Consumer_Price_Index_month,Exchange_Rate_Index_Period_Average_month,Exchange_Rate_LCU_per_US_Period_Average_month,Industrial_Production_Index_month,Wholesale_Producer_Price_Index_LCU_basus_month,Nominal_Consumption_Total_lcu_quarter,Nominal_Consumption_Total_US_quarter,Nominal_GDP_lcu_quarter,Nominal_GDP_US_quarter,Nominal_Private_Consumption_lcu_quarter,Nominal_Private_Consumption_US_quarter,Real_Consumption_Total_lcu_quarter,Real_Consumption_Total_US_quarter,Real_GDP_lcu_quarter,Real_GDP_US_quarter,Real_Private_Consumption_lcu_quarter,Real_Private_Consumption_US_quarter,Unemployment_Rate_quarter,Disposable_Personal_Income_lcu_annual,Disposable_personal_income_real_lcu_annual,Disposable_Personal_Income_US_annual,Employment_Total_annual,Index_Unit_Labor_Costs_LCU_basis_annual,Index_Unit_Labor_Costs_US_basis_annual,Index_wages_straight_time_LCU_basis_annual,Index_wages_straight_time_US_basis_annual,Nominal_GDP_per_employee_annual,Nominal_Consumption_Per_Capita_US_annual,Nominal_GDP_Per_Capita_lcu_annual,Nominal_Indirect_Taxes_Minus_Subsidies_lcu_annual,Nominal_Indirect_Taxes_Minus_Subsidies_US_annual,Number_of_households_annual,Participation_Rate_annual,Population_Age_Bracket_15_64_annual,Population_Total_annual,Population_Urban_annual,Price_of_Crude_Oil_LCU_basis_annual,Real_GDP_Per_Capita_lcu_annual,Real_Indirect_Taxes_Minus_Subsidies_lcu_annual,Real_Price_of_Crude_Oil_LCU_basis_annual,Real_Price_of_Crude_Oil_US_basis_annual,Share_of_Population_Urban_annual,Tax_Rate_Overall_Taxes_annual,Tax_Rate_Personal_Income_Taxes_annual,Terms_of_Trade_annual,Unemployment_annual,Wages_and_Salaries_Gross_lcu_annual,Wages_and_Salaries_Gross_US_annual,Working_Age_Population_annual,Index_Retail_Sales_Real_month,Real_GDP_at_Factor_Cost_Services_lcu_annual,PMI,Inflation_Rate,Selling_days_ratio,Selling_days,Selling_days_Quarter,Selling_days_Half,Selling_days_9,Selling_days_17,Holidays,Holidays_9,Holidays_17,Sales_Package,Marketing_Package,Month,Month1,Month2,Month3,Month4,Month5,Month6,Month7,Month8,Month9,Month10,Month11,Month12,Growth_rate
I,2018-05-01T00:00:00Z,315272.837,11424454.816987,80.5254690941981,62.6437836822781,71.5829497302892,4.84627088617869,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.9,1.8,0.838709677419355,26,72,144,26,26,5,5,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
H,2018-05-01T00:00:00Z,287330.847,40853086.380657,80.5254690941981,62.6437836822781,71.5829497302892,4.84627088617869,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.9,1.8,0.838709677419355,26,72,144,26,26,5,5,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
L,2018-05-01T00:00:00Z,30052.713,4352385.601498,80.5254690941981,62.6437836822781,71.5829497302892,4.84627088617869,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.9,1.8,0.838709677419355,26,72,144,26,26,5,5,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
B,2018-05-01T00:00:00Z,880830.267,146861011.627208,80.5254690941981,62.6437836822781,71.5829497302892,4.84627088617869,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.9,1.8,0.838709677419355,26,72,144,26,26,5,5,5,12392,7243,5,0,0,0,0,1,0,0,0,0,0,0,0,0
C,2018-05-01T00:00:00Z,1283126.192,107094362.825176,80.5254690941981,62.6437836822781,71.5829497302892,4.84627088617869,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.9,1.8,0.838709677419355,26,72,144,26,26,5,5,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
D,2018-05-01T00:00:00Z,619096.915999999,66266802.687802,80.5254690941981,62.6437836822781,71.5829497302892,4.84627088617869,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.9,1.8,0.838709677419355,26,72,144,26,26,5,5,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
E,2018-05-01T00:00:00Z,195014.289,52150405.54222,80.5254690941981,62.6437836822781,71.5829497302892,4.84627088617869,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.9,1.8,0.838709677419355,26,72,144,26,26,5,5,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
J,2018-05-01T00:00:00Z,0,-289.359999999999,80.5254690941981,62.6437836822781,71.5829497302892,4.84627088617869,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.9,1.8,0.838709677419355,26,72,144,26,26,5,5,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
F,2018-05-01T00:00:00Z,1300243.78231422,62877452.6550428,80.5254690941981,62.6437836822781,71.5829497302892,4.84627088617869,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.9,1.8,0.838709677419355,26,72,144,26,26,5,5,5,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0
G,2018-05-01T00:00:00Z,893055.414999998,-6751112.766407,80.5254690941981,62.6437836822781,71.5829497302892,4.84627088617869,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.9,1.8,0.838709677419355,26,72,144,26,26,5,5,5,2594,829,5,0,0,0,0,1,0,0,0,0,0,0,0,0
M,2018-06-01T00:00:00Z,0,0,85.800747110541,68.8518761014107,77.3244891272293,5.60255326478461,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.5,1.9,0.8,24,72,144,24,24,6,6,6,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
A,2018-06-01T00:00:00Z,2113647.3637747,529881386.853869,85.800747110541,68.8518761014107,77.3244891272293,5.60255326478461,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.5,1.9,0.8,24,72,144,24,24,6,6,6,28101,22415,6,0,0,0,0,0,1,0,0,0,0,0,0,0
I,2018-06-01T00:00:00Z,360934.557,13424408.279367,85.800747110541,68.8518761014107,77.3244891272293,5.60255326478461,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.5,1.9,0.8,24,72,144,24,24,6,6,6,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
H,2018-06-01T00:00:00Z,319683.805,46264150.93869,85.800747110541,68.8518761014107,77.3244891272293,5.60255326478461,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.5,1.9,0.8,24,72,144,24,24,6,6,6,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
L,2018-06-01T00:00:00Z,32434.513,4154972.214235,85.800747110541,68.8518761014107,77.3244891272293,5.60255326478461,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.5,1.9,0.8,24,72,144,24,24,6,6,6,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
B,2018-06-01T00:00:00Z,977582.505,155494938.531351,85.800747110541,68.8518761014107,77.3244891272293,5.60255326478461,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.5,1.9,0.8,24,72,144,24,24,6,6,6,14517,12235,6,0,0,0,0,0,1,0,0,0,0,0,0,0
C,2018-06-01T00:00:00Z,1387837.316,112289450.536597,85.800747110541,68.8518761014107,77.3244891272293,5.60255326478461,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.5,1.9,0.8,24,72,144,24,24,6,6,6,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
D,2018-06-01T00:00:00Z,624608.245,72109465.633815,85.800747110541,68.8518761014107,77.3244891272293,5.60255326478461,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.5,1.9,0.8,24,72,144,24,24,6,6,6,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
E,2018-06-01T00:00:00Z,207396.102,42958899.781384,85.800747110541,68.8518761014107,77.3244891272293,5.60255326478461,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.5,1.9,0.8,24,72,144,24,24,6,6,6,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
J,2018-06-01T00:00:00Z,0,145.5,85.800747110541,68.8518761014107,77.3244891272293,5.60255326478461,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.5,1.9,0.8,24,72,144,24,24,6,6,6,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
F,2018-06-01T00:00:00Z,1488795.14890744,78988820.4059337,85.800747110541,68.8518761014107,77.3244891272293,5.60255326478461,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.5,1.9,0.8,24,72,144,24,24,6,6,6,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0
G,2018-06-01T00:00:00Z,1066650.598,-4830639.13611801,85.800747110541,68.8518761014107,77.3244891272293,5.60255326478461,85.4585,108.6444,6.8277,58.7934,103.0408,46929.27,7355.2247,90827.04,14235.3223,34022.39,5332.3293,37455.19,7152.1236,73025.6,13272.5921,27194.29,5192.7896,3.7017,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.5,1.9,0.8,24,72,144,24,24,6,6,6,3356,1297,6,0,0,0,0,0,1,0,0,0,0,0,0,0
M,2018-07-01T00:00:00Z,0,0,89.4118917496172,74.7682006543274,82.0886642407924,7.10987167380828,85.4585,108.6444,6.8277,58.7934,103.0408,47406.03,6963.8039,92835.24,13637.2188,34360.47,5047.4502,38061.69,7267.9356,74137.8,13474.7373,27632.95,5276.5524,3.6953,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.2,2.1,0.838709677419355,26,76,149,26,26,5,5,5,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0
A,2018-07-01T00:00:00Z,2097971.05510809,576196136.714482,89.4118917496172,74.7682006543274,82.0886642407924,7.10987167380828,85.4585,108.6444,6.8277,58.7934,103.0408,47406.03,6963.8039,92835.24,13637.2188,34360.47,5047.4502,38061.69,7267.9356,74137.8,13474.7373,27632.95,5276.5524,3.6953,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.2,2.1,0.838709677419355,26,76,149,26,26,5,5,5,27487,18397,7,0,0,0,0,0,0,1,0,0,0,0,0,0
I,2018-07-01T00:00:00Z,348328.557,14904775.465185,89.4118917496172,74.7682006543274,82.0886642407924,7.10987167380828,85.4585,108.6444,6.8277,58.7934,103.0408,47406.03,6963.8039,92835.24,13637.2188,34360.47,5047.4502,38061.69,7267.9356,74137.8,13474.7373,27632.95,5276.5524,3.6953,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.2,2.1,0.838709677419355,26,76,149,26,26,5,5,5,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0
H,2018-07-01T00:00:00Z,349584.012,50415404.536437,89.4118917496172,74.7682006543274,82.0886642407924,7.10987167380828,85.4585,108.6444,6.8277,58.7934,103.0408,47406.03,6963.8039,92835.24,13637.2188,34360.47,5047.4502,38061.69,7267.9356,74137.8,13474.7373,27632.95,5276.5524,3.6953,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.2,2.1,0.838709677419355,26,76,149,26,26,5,5,5,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0
L,2018-07-01T00:00:00Z,26463.781,4460975.081123,89.4118917496172,74.7682006543274,82.0886642407924,7.10987167380828,85.4585,108.6444,6.8277,58.7934,103.0408,47406.03,6963.8039,92835.24,13637.2188,34360.47,5047.4502,38061.69,7267.9356,74137.8,13474.7373,27632.95,5276.5524,3.6953,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.2,2.1,0.838709677419355,26,76,149,26,26,5,5,5,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0
B,2018-07-01T00:00:00Z,916569.87,160415897.862878,89.4118917496172,74.7682006543274,82.0886642407924,7.10987167380828,85.4585,108.6444,6.8277,58.7934,103.0408,47406.03,6963.8039,92835.24,13637.2188,34360.47,5047.4502,38061.69,7267.9356,74137.8,13474.7373,27632.95,5276.5524,3.6953,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.2,2.1,0.838709677419355,26,76,149,26,26,5,5,5,14655,12045,7,0,0,0,0,0,0,1,0,0,0,0,0,0
C,2018-07-01T00:00:00Z,1501496.279,121476796.148535,89.4118917496172,74.7682006543274,82.0886642407924,7.10987167380828,85.4585,108.6444,6.8277,58.7934,103.0408,47406.03,6963.8039,92835.24,13637.2188,34360.47,5047.4502,38061.69,7267.9356,74137.8,13474.7373,27632.95,5276.5524,3.6953,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.2,2.1,0.838709677419355,26,76,149,26,26,5,5,5,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0
D,2018-07-01T00:00:00Z,660547.161999999,69307625.350657,89.4118917496172,74.7682006543274,82.0886642407924,7.10987167380828,85.4585,108.6444,6.8277,58.7934,103.0408,47406.03,6963.8039,92835.24,13637.2188,34360.47,5047.4502,38061.69,7267.9356,74137.8,13474.7373,27632.95,5276.5524,3.6953,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.2,2.1,0.838709677419355,26,76,149,26,26,5,5,5,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0
E,2018-07-01T00:00:00Z,208058.069,33483330.548117,89.4118917496172,74.7682006543274,82.0886642407924,7.10987167380828,85.4585,108.6444,6.8277,58.7934,103.0408,47406.03,6963.8039,92835.24,13637.2188,34360.47,5047.4502,38061.69,7267.9356,74137.8,13474.7373,27632.95,5276.5524,3.6953,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.2,2.1,0.838709677419355,26,76,149,26,26,5,5,5,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0
J,2018-07-01T00:00:00Z,0,-415327.43,89.4118917496172,74.7682006543274,82.0886642407924,7.10987167380828,85.4585,108.6444,6.8277,58.7934,103.0408,47406.03,6963.8039,92835.24,13637.2188,34360.47,5047.4502,38061.69,7267.9356,74137.8,13474.7373,27632.95,5276.5524,3.6953,39250.8325,31206.9461,5933.4642,775.8599,104.7094,99.4748,134.0017,127.3028,17911.1896,3623.3809,64391.3056,-0.0175,-0.0026,459.9264,0.7024,1016.5155,1427.6478,844.4822,469.4399,51511.3024,0,375.5392,68.2552,59.152,16.9158,0.5623,95.0042,29.8102,84743.99,12810.5673,1016.5155,55.4772,34722.2625,51.2,2.1,0.838709677419355,26,76,149,26,26,5,5,5,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0
